,date,tweet,sentence,num_sentence,average_sentence_length,tokens,count_tokens
626,2018-08-04,中国 #metoo 蔓延 揭权力规则下隐蔽性侵  @LINK … #性侵 pic.twitter.com/0VHXfcwB5O,['中国 #metoo 蔓延 揭权力规则下隐蔽性侵  @LINK\xa0… #性侵 pic.twitter.com/0VHXfcwB5O'],1,22,"['中国', '#', 'metoo', '蔓延', '揭', '权力', '规则', '下', '隐蔽性', '侵', '@', 'LINK', '…', '#', '性侵', 'pic', '.', 'twitter', '.', 'com', '/', '0VHXfcwB5O']",22
627,2018-08-04,任继长校长，当年受你伤害的学生们都站出来了  @LINK … #MeToo  非常感谢杭州二中当年的毕业生们，很多人事业做得很优秀，也在海外生活多年，与很多在国内的人相比，他们并没有劝说受害者妥协，而是毫无保留的支持她，既有当年的校友情谊，又有文明社会人们当持有的正义感，谢谢你们。,['任继长校长，当年受你伤害的学生们都站出来了  @LINK\xa0… #MeToo  非常感谢杭州二中当年的毕业生们，很多人事业做得很优秀，也在海外生活多年，与很多在国内的人相比，他们并没有劝说受害者妥协，而是毫无保留的支持她，既有当年的校友情谊，又有文明社会人们当持有的正义感，谢谢你们。'],1,80,"['任继长', '校长', '，', '当年', '受', '你', '伤害', '的', '学生', '们', '都', '站', '出来', '了', '@', 'LINK', '…', '#', 'MeToo', '非常感谢', '杭州', '二中', '当年', '的', '毕业生', '们', '，', '很多', '人', '事业', '做', '得', '很', '优秀', '，', '也', '在', '海外', '生活', '多年', '，', '与', '很多', '在', '国内', '的', '人', '相比', '，', '他们', '并', '没有', '劝说', '受害者', '妥协', '，', '而是', '毫无保留', '的', '支持', '她', '，', '既有', '当年', '的', '校友', '情谊', '，', '又', '有', '文明', '社会', '人们', '当', '持有', '的', '正义感', '，', '谢谢你们', '。']",80
628,2018-08-04,原来我在Youtube上看过陈一发儿唱广东爱情故事，话说回来，当时的印象是唱广东爱情故事时陈一发儿的眼神很 #metoo……,['原来我在Youtube上看过陈一发儿唱广东爱情故事，话说回来，当时的印象是唱广东爱情故事时陈一发儿的眼神很 #metoo……'],1,32,"['原来', '我', '在', 'Youtube', '上', '看过', '陈', '一发', '儿唱', '广东', '爱情故事', '，', '话说回来', '，', '当时', '的', '印象', '是', '唱', '广东', '爱情故事', '时', '陈', '一发', '儿', '的', '眼神', '很', '#', 'metoo', '…', '…']",32
629,2018-08-03,让你们谈女权，扯 #metoo，shzy核心三从四德了解一下。（图为新浪微博热门话题截图）  pic.twitter.com/9apJkuADqE,['让你们谈女权，扯 #metoo，shzy核心三从四德了解一下。（图为新浪微博热门话题截图）  pic.twitter.com/9apJkuADqE'],1,29,"['让', '你们', '谈', '女权', '，', '扯', '#', 'metoo', '，', 'shzy', '核心', '三从四德', '了解', '一下', '。', '（', '图为', '新浪', '微博', '热门话题', '截图', '）', 'pic', '.', 'twitter', '.', 'com', '/', '9apJkuADqE']",29
630,2018-08-03,其实从TL上看来某些女生还挺喜欢被边缘性 #MeToo 的 满足虚荣心这点可以用常识想像， 但是对于猥琐言论也当褒奖这点就不太懂了？,['其实从TL上看来某些女生还挺喜欢被边缘性 #MeToo 的 满足虚荣心这点可以用常识想像， 但是对于猥琐言论也当褒奖这点就不太懂了？'],1,37,"['其实', '从', 'TL', '上', '看来', '某些', '女生', '还', '挺', '喜欢', '被', '边缘性', '#', 'MeToo', '的', '满足', '虚荣心', '这点', '可以', '用', '常识', '想像', '，', '但是', '对于', '猥琐', '言论', '也', '当', '褒奖', '这点', '就', '不', '太', '懂', '了', '？']",37
631,2018-08-03,当 #metoo 遇上 #LGBTQ - 加拿大省级人权法律中心认为投诉者构成对变性人歧视  一位在多伦多庇护站暂住的女士向安省人权法律中心投诉，自己住处被强制安排变性人入住，造成包括自己在内的多名女室友出现严重心理创伤的闪回，甚至有人送医。该中心却认定该女士的正式投诉措辞构成「对变性者的非法歧视」。 @LINK …,['当 #metoo 遇上 #LGBTQ - 加拿大省级人权法律中心认为投诉者构成对变性人歧视  一位在多伦多庇护站暂住的女士向安省人权法律中心投诉，自己住处被强制安排变性人入住，造成包括自己在内的多名女室友出现严重心理创伤的闪回，甚至有人送医。该中心却认定该女士的正式投诉措辞构成「对变性者的非法歧视」。 @LINK\xa0…'],1,82,"['当', '#', 'metoo', '遇上', '#', 'LGBTQ', '-', '加拿大', '省级', '人权', '法律', '中心', '认为', '投诉者', '构成', '对', '变性人', '歧视', '一位', '在', '多伦多', '庇护', '站', '暂住', '的', '女士', '向安省', '人权', '法律', '中心', '投诉', '，', '自己', '住处', '被', '强制', '安排', '变性人', '入住', '，', '造成', '包括', '自己', '在内', '的', '多名', '女', '室友', '出现', '严重', '心理', '创伤', '的', '闪回', '，', '甚至', '有人', '送医', '。', '该', '中心', '却', '认定', '该', '女士', '的', '正式', '投诉', '措辞', '构成', '「', '对', '变性', '者', '的', '非法', '歧视', '」', '。', '@', 'LINK', '…']",82
632,2018-08-03,应网友要求，我把他的头缩小了。  #龙泉寺 #性侵 #metooinChina #metoo #xi #XiJinping #china pic.twitter.com/Tl41NaiLy6,['应网友要求，我把他的头缩小了。  #龙泉寺 #性侵 #metooinChina #metoo #xi #XiJinping #china pic.twitter.com/Tl41NaiLy6'],1,33,"['应', '网友', '要求', '，', '我', '把', '他', '的', '头', '缩小', '了', '。', '#', '龙泉寺', '#', '性侵', '#', 'metooinChina', '#', 'metoo', '#', 'xi', '#', 'XiJinping', '#', 'china', 'pic', '.', 'twitter', '.', 'com', '/', 'Tl41NaiLy6']",33
633,2018-08-03,发这个图，会不会被指 #MeToo ？,['发这个图，会不会被指 #MeToo ？'],1,11,"['发', '这个', '图', '，', '会', '不会', '被', '指', '#', 'MeToo', '？']",11
634,2018-08-03,"#metoo in China 今天，这个女生仍然在维权。明明是个受害者，却像是个嫌疑犯一样被提防、排斥。甚至可以称得上""迫害""。她很勇敢。  我眼泪都快下来了 前情: @LINK … pic.twitter.com/J4ZgpSj8vf","['#metoo in China 今天，这个女生仍然在维权。明明是个受害者，却像是个嫌疑犯一样被提防、排斥。甚至可以称得上""迫害""。她很勇敢。  我眼泪都快下来了 前情: @LINK\xa0… pic.twitter.com/J4ZgpSj8vf']",1,57,"['#', 'metoo', 'in', 'China', '今天', '，', '这个', '女生', '仍然', '在', '维权', '。', '明明', '是', '个', '受害者', '，', '却', '像是', '个', '嫌疑犯', '一样', '被', '提防', '、', '排斥', '。', '甚至', '可以', '称得上', '""', '迫害', '""', '。', '她', '很', '勇敢', '。', '我', '眼泪', '都', '快', '下来', '了', '前', '情', ':', '@', 'LINK', '…', 'pic', '.', 'twitter', '.', 'com', '/', 'J4ZgpSj8vf']",57
635,2018-08-03,我觉得发达国家和发展中国家这样的称呼很不 #Metoo,['我觉得发达国家和发展中国家这样的称呼很不 #Metoo'],1,12,"['我', '觉得', '发达国家', '和', '发展中国家', '这样', '的', '称呼', '很', '不', '#', 'Metoo']",12
636,2018-08-03,中国大陆「#metoo」运动近日再度发酵，北京著名寺庙龙泉寺昨日（1日）爆出住持、中国佛教协会会长释学诚涉嫌性侵女弟子事件。龙泉寺两名都监释贤佳、释贤启实名举报住持释学诚多次性侵多名女弟子，并撰写九十多页的「重大情况汇报」，引发舆论哗然。  @LINK …,['中国大陆「#metoo」运动近日再度发酵，北京著名寺庙龙泉寺昨日（1日）爆出住持、中国佛教协会会长释学诚涉嫌性侵女弟子事件。龙泉寺两名都监释贤佳、释贤启实名举报住持释学诚多次性侵多名女弟子，并撰写九十多页的「重大情况汇报」，引发舆论哗然。  @LINK\xa0…'],1,65,"['中国', '大陆', '「', '#', 'metoo', '」', '运动', '近日', '再度', '发酵', '，', '北京', '著名', '寺庙', '龙泉寺', '昨日', '（', '1', '日', '）', '爆出', '住持', '、', '中国佛教协会', '会长', '释', '学诚', '涉嫌', '性侵', '女弟子', '事件', '。', '龙泉寺', '两名', '都', '监释', '贤佳', '、', '释贤启', '实名', '举报', '住持', '释', '学诚', '多次', '性侵', '多名', '女弟子', '，', '并', '撰写', '九', '十多页', '的', '「', '重大', '情况汇报', '」', '，', '引发', '舆论哗然', '。', '@', 'LINK', '…']",65
637,2018-08-03,TL上已经几乎看不到  #MeToo  的话题了,['TL上已经几乎看不到  #MeToo  的话题了'],1,10,"['TL', '上', '已经', '几乎', '看不到', '#', 'MeToo', '的', '话题', '了']",10
638,2018-08-03,女人控诉性侵有诬告之嫌？听听 #MeToo 里的男性恐惧  @LINK  pic.twitter.com/gsXzraUlre,['女人控诉性侵有诬告之嫌？听听 #MeToo 里的男性恐惧  @LINK\xa0 pic.twitter.com/gsXzraUlre'],1,24,"['女人', '控诉', '性侵', '有', '诬告', '之', '嫌', '？', '听听', '#', 'MeToo', '里', '的', '男性', '恐惧', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'gsXzraUlre']",24
639,2018-08-03,女人控诉性侵有诬告之嫌？听听 #MeToo 里的男性恐惧  @LINK  pic.twitter.com/YbMRvXNLKv,['女人控诉性侵有诬告之嫌？听听 #MeToo 里的男性恐惧  @LINK\xa0 pic.twitter.com/YbMRvXNLKv'],1,24,"['女人', '控诉', '性侵', '有', '诬告', '之', '嫌', '？', '听听', '#', 'MeToo', '里', '的', '男性', '恐惧', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'YbMRvXNLKv']",24
640,2018-08-03,发端于美国的「我也是」 （#MeToo）反性骚扰社会运动再度在中国如火如荼开展起来。 @LINK  pic.twitter.com/Th802O9Brm,['发端于美国的「我也是」 （#MeToo）反性骚扰社会运动再度在中国如火如荼开展起来。 @LINK\xa0 pic.twitter.com/Th802O9Brm'],1,33,"['发端', '于', '美国', '的', '「', '我', '也', '是', '」', '（', '#', 'MeToo', '）', '反', '性骚扰', '社会', '运动', '再度', '在', '中国', '如火如荼', '开展', '起来', '。', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'Th802O9Brm']",33
641,2018-08-03,欸…真的有通耶！谢谢指点。 #metoo,['欸…真的有通耶！谢谢指点。 #metoo'],1,11,"['欸', '…', '真的', '有通', '耶', '！', '谢谢', '指点', '。', '#', 'metoo']",11
642,2018-08-03,中国不仅有贸易保护主义。 而且还有名人保护主义，不管是龙泉寺住持还是央视主持，包括范冰冰等等，都是体制精心培养爱国代言人，正能量撒种机。它们如果有错，那不是证明这个体制错上加错吗？所以都是造谣，一切🈲在不言中。#metoo #习近平 #龙泉寺 #性侵 #China #xinjinping #xi pic.twitter.com/LRv2GmOQqy,['中国不仅有贸易保护主义。 而且还有名人保护主义，不管是龙泉寺住持还是央视主持，包括范冰冰等等，都是体制精心培养爱国代言人，正能量撒种机。它们如果有错，那不是证明这个体制错上加错吗？所以都是造谣，一切🈲在不言中。#metoo #习近平 #龙泉寺 #性侵 #China #xinjinping #xi pic.twitter.com/LRv2GmOQqy'],1,80,"['中国', '不仅', '有', '贸易', '保护主义', '。', '而且', '还有', '名人', '保护主义', '，', '不管', '是', '龙泉寺', '住持', '还是', '央视', '主持', '，', '包括', '范冰冰', '等等', '，', '都', '是', '体制', '精心培养', '爱国', '代言人', '，', '正', '能量', '撒种', '机', '。', '它们', '如果', '有', '错', '，', '那', '不是', '证明', '这个', '体制', '错上加错', '吗', '？', '所以', '都', '是', '造谣', '，', '一切', '🈲', '在', '不', '言中', '。', '#', 'metoo', '#', '习近平', '#', '龙泉寺', '#', '性侵', '#', 'China', '#', 'xinjinping', '#', 'xi', 'pic', '.', 'twitter', '.', 'com', '/', 'LRv2GmOQqy']",80
643,2018-08-02,「我这有充电宝需要帮您⋯上么？」 #MeToo  @LINK …,['「我这有充电宝需要帮您⋯上么？」 #MeToo  @LINK\xa0…'],1,19,"['「', '我', '这', '有', '充电', '宝', '需要', '帮', '您', '⋯', '上', '么', '？', '」', '#', 'MeToo', '@', 'LINK', '…']",19
644,2018-08-02,工党闹丑闻了，主角是位女政客。澳男的 #metoo 要拉开序幕了。,['工党闹丑闻了，主角是位女政客。澳男的 #metoo 要拉开序幕了。'],1,18,"['工党', '闹', '丑闻', '了', '，', '主角', '是', '位女', '政客', '。', '澳男', '的', '#', 'metoo', '要', '拉开序幕', '了', '。']",18
645,2018-08-02,北京名寺龙泉寺曝出丑闻。两名前都监发表检举信，称龙泉寺住持释学诚性侵女弟子。事件引发舆论风暴。中国国家宗教事务局表示已经开始进行调查。  中国「米兔」运动（#MeToo）席卷佛教寺院。  @LINK …,['北京名寺龙泉寺曝出丑闻。两名前都监发表检举信，称龙泉寺住持释学诚性侵女弟子。事件引发舆论风暴。中国国家宗教事务局表示已经开始进行调查。  中国「米兔」运动（#MeToo）席卷佛教寺院。  @LINK\xa0…'],1,53,"['北京', '名寺', '龙泉寺', '曝出', '丑闻', '。', '两名', '前', '都', '监', '发表', '检举信', '，', '称', '龙泉寺', '住持', '释', '学诚', '性侵', '女弟子', '。', '事件', '引发', '舆论', '风暴', '。', '中国', '国家', '宗教', '事务局', '表示', '已经', '开始', '进行', '调查', '。', '中国', '「', '米', '兔', '」', '运动', '（', '#', 'MeToo', '）', '席卷', '佛教', '寺院', '。', '@', 'LINK', '…']",53
646,2018-08-02,"Re-post sexual harassment allegations from Chinese social media. Info is not verified. If you come across relevant #MeTooChina stories, send them to MeTooChinaDocumentation AT gmail DOC com// 转载被曝在中国社交媒体上的 #MeToo 指控，信息未经核实。如你看到相关信息，请发到上述邮箱。","['Re-post sexual harassment allegations from Chinese social media.', 'Info is not verified.', 'If you come across relevant #MeTooChina stories, send them to MeTooChinaDocumentation AT gmail DOC com// 转载被曝在中国社交媒体上的 #MeToo 指控，信息未经核实。如你看到相关信息，请发到上述邮箱。']",3,21,"['Re', '-', 'post', 'sexual', 'harassment', 'allegations', 'from', 'Chinese', 'social', 'media', '.', 'Info', 'is', 'not', 'verified', '.', 'If', 'you', 'come', 'across', 'relevant', '#', 'MeTooChina', 'stories', ',', 'send', 'them', 'to', 'MeTooChinaDocumentation', 'AT', 'gmail', 'DOC', 'com', '/', '/', '转载', '被', '曝', '在', '中国', '社交', '媒体', '上', '的', '#', 'MeToo', '指控', '，', '信息', '未经', '核实', '。', '如', '你', '看到', '相关', '信息', '，', '请', '发到', '上述', '邮箱', '。']",63
